case_id,target_pool,program_text,operation_count,tide_phase,reef_zone,moon_window,spore_mass,branch_pct,plate_pct,free_pct,count_drift,count_splice,count_settle,count_graze,count_mutate,count_pulse,count_bleach,count_limit,operation_bin_private,mass_bin_private,structure_private
rsp_6bec5d269c5a64,P5,SEED P0 FREE 15; SEED P4 FREE 30; SETTLE P4 0.18; DRIFT P4 P2 5 0.09; SETTLE P0 0.04; LIMIT P2 36; SETTLE P0 0.04; DRIFT P2 P1 16 0.09; SETTLE P1 0.04; GRAZE P5 0.22 0.10; PULSE P0 PLATE 7 0.06; GRAZE P5 0.12 0.04; PULSE P2 PLATE 7 0.20; MUTATE P1 0.20 0.06; DRIFT P1 P4 16 0.00; DRIFT P0 P4 5 0.09; SPLICE P4 P2 P1 6 0.75 0.10; BLEACH P4 0.04 0.06; PULSE P5 BRANCH 7 0.06; DRIFT P2 P2 8 0.09; MUTATE P5 0.03 0.17; GRAZE P2 0.05 0.04; DRIFT P1 P1 8 0.04; SETTLE P1 0.30; GRAZE P4 0.00 0.10; PULSE P3 BRANCH 10 0.12; GRAZE P1 0.05 0.10; SETTLE P3 0.30; DRIFT P3 P4 12 0.04; MUTATE P3 0.03 0.17; SETTLE P1 0.04; BLEACH P2 0.09 0.13; DRIFT P2 P4 3 0.04; DRIFT P2 P0 16 0.04; SPLICE P4 P1 P2 6 0.40 0.10,35,ebb,crest,quarter,5.360323,84.363436,3.249285,12.387279,9,2,7,5,3,4,2,1,medium,low,pulse
rsp_64d95ee744d0ba,P3,SEED P5 PLATE 15; SEED P2 BRANCH 15; SEED P1 BRANCH 30; SEED P0 BRANCH 22; BLEACH P0 0.00 0.00; PULSE P3 PLATE 7 0.06; SPLICE P1 P3 P4 14 0.40 0.00; SETTLE P3 0.18; BLEACH P3 0.16 0.00; GRAZE P0 0.12 0.04; DRIFT P3 P0 3 0.09; SPLICE P5 P4 P1 6 0.40 0.10; DRIFT P0 P3 12 0.00; SPLICE P5 P4 P5 20 0.60 0.10; DRIFT P5 P1 3 0.14; SPLICE P2 P2 P5 14 0.40 0.00; MUTATE P1 0.20 0.11; SPLICE P2 P3 P2 14 0.60 0.00; GRAZE P2 0.00 0.04; GRAZE P4 0.12 0.10; MUTATE P1 0.20 0.02; MUTATE P3 0.07 0.02; PULSE P2 FREE 14 0.06; SPLICE P3 P1 P2 10 0.40 0.05; BLEACH P1 0.09 0.24; DRIFT P2 P3 12 0.14; SPLICE P5 P1 P4 6 0.40 0.10,27,flood,fore_reef,new_moon,19.582593,15.79725,10.57835,73.6244,4,7,1,3,3,2,3,0,medium,mid,bleach
rsp_203ec27158adad,P4,SEED P3 FREE 15; SEED P5 PLATE 7; BLEACH P2 0.04 0.13; LIMIT P1 36; SPLICE P3 P0 P5 14 0.60 0.05; DRIFT P5 P3 3 0.04; GRAZE P5 0.05 0.18; GRAZE P1 0.00 0.00; MUTATE P2 0.20 0.11; GRAZE P2 0.05 0.00; LIMIT P3 52; SPLICE P3 P3 P4 14 0.75 0.00; BLEACH P1 0.09 0.06; SETTLE P4 0.30; DRIFT P0 P0 3 0.04; SETTLE P0 0.18; BLEACH P0 0.00 0.00; MUTATE P2 0.07 0.06; BLEACH P0 0.00 0.24; BLEACH P1 0.00 0.13; SETTLE P0 0.18; DRIFT P4 P5 8 0.14; DRIFT P5 P0 8 0.00; DRIFT P0 P1 8 0.14; MUTATE P3 0.13 0.11; SPLICE P3 P1 P4 20 0.75 0.10; DRIFT P5 P0 16 0.04; BLEACH P0 0.16 0.24; DRIFT P0 P2 3 0.00; SPLICE P4 P4 P0 20 0.25 0.05,30,flood,lagoon,new_moon,0.0,1.651115,20.089414,78.259471,7,4,3,3,3,0,6,2,medium,empty,bleach
rsp_aff647138c9bd9,P1,SEED P3 PLATE 15; SEED P0 FREE 7; SEED P2 BRANCH 7; SPLICE P0 P1 P3 14 0.25 0.05; PULSE P0 FREE 14 0.02; LIMIT P5 26; GRAZE P3 0.00 0.04; BLEACH P4 0.16 0.00; DRIFT P2 P0 12 0.14; DRIFT P0 P1 8 0.00; SPLICE P0 P1 P5 14 0.60 0.10; SETTLE P5 0.10; SPLICE P1 P3 P0 6 0.60 0.05; DRIFT P5 P0 5 0.14; SPLICE P3 P1 P4 20 0.40 0.10; DRIFT P4 P2 16 0.14; BLEACH P4 0.16 0.13; SPLICE P0 P4 P2 14 0.25 0.00; GRAZE P5 0.00 0.10; DRIFT P3 P1 16 0.00; MUTATE P4 0.07 0.11; SPLICE P4 P0 P4 6 0.60 0.10; GRAZE P2 0.05 0.10; MUTATE P5 0.13 0.06; GRAZE P0 0.00 0.04; GRAZE P5 0.00 0.18; PULSE P3 SILT 7 0.12; DRIFT P3 P0 16 0.09; GRAZE P2 0.05 0.10; MUTATE P4 0.03 0.02; DRIFT P2 P3 8 0.14; SETTLE P3 0.30; PULSE P1 FREE 7 0.02; DRIFT P3 P5 16 0.14; SETTLE P1 0.18; DRIFT P0 P1 16 0.04; SETTLE P1 0.30; SPLICE P5 P3 P1 10 0.40 0.05,38,ebb,crest,quarter,8.779438,12.81119,8.242673,78.946136,9,7,4,6,3,3,2,1,long,low,pulse
rsp_d3af7e797ef4ec,P1,SEED P2 PLATE 7; SEED P4 FREE 15; SEED P5 FREE 22; SEED P0 PLATE 11; GRAZE P5 0.22 0.04; MUTATE P1 0.13 0.17; SPLICE P4 P3 P4 6 0.40 0.05; PULSE P1 BRANCH 7 0.06; DRIFT P0 P0 16 0.04; PULSE P5 FREE 4 0.20; GRAZE P4 0.22 0.18; SETTLE P1 0.10; DRIFT P1 P4 3 0.04; PULSE P2 SILT 10 0.02; SETTLE P4 0.30; SPLICE P3 P4 P2 20 0.40 0.10; DRIFT P5 P1 8 0.04; MUTATE P3 0.20 0.11; SETTLE P5 0.10; DRIFT P5 P3 3 0.14; LIMIT P0 26; DRIFT P1 P2 16 0.00; PULSE P4 BRANCH 4 0.02; MUTATE P3 0.07 0.17; BLEACH P0 0.09 0.00; DRIFT P2 P0 16 0.14; BLEACH P1 0.00 0.13,27,slack,lagoon,quarter,1.32,0.0,0.0,0.0,6,2,3,2,3,4,2,1,medium,low,pulse
rsp_b79a5c9ccf221e,P4,SEED P5 PLATE 22; SEED P3 FREE 11; DRIFT P5 P3 8 0.00; DRIFT P3 P3 8 0.14; DRIFT P5 P1 5 0.04; MUTATE P1 0.13 0.06; BLEACH P1 0.09 0.00; PULSE P1 PLATE 7 0.12; LIMIT P5 26; GRAZE P4 0.05 0.00; SETTLE P5 0.18; DRIFT P3 P1 3 0.04; DRIFT P1 P4 12 0.09; SETTLE P5 0.30; DRIFT P3 P2 5 0.00; DRIFT P5 P5 5 0.04; SPLICE P4 P1 P5 6 0.25 0.05; MUTATE P2 0.20 0.02; SPLICE P4 P3 P1 10 0.60 0.00; SPLICE P2 P5 P0 14 0.60 0.05; SPLICE P5 P3 P4 10 0.25 0.05; PULSE P4 SILT 4 0.20; SPLICE P0 P0 P4 14 0.60 0.05; DRIFT P5 P3 12 0.14; MUTATE P0 0.20 0.17; DRIFT P1 P4 8 0.09; SETTLE P0 0.18; SPLICE P4 P4 P1 14 0.75 0.00; SETTLE P3 0.04; LIMIT P0 36; GRAZE P4 0.22 0.10; SPLICE P3 P0 P2 14 0.25 0.10; BLEACH P2 0.00 0.13; GRAZE P0 0.12 0.18,34,slack,lagoon,full_moon,12.477052,3.105778,42.276654,54.617568,9,7,4,3,3,2,2,2,medium,mid,splice
rsp_d3621f7fb819cb,P0,SEED P5 BRANCH 15; SEED P1 FREE 15; SEED P4 FREE 30; DRIFT P1 P5 12 0.14; MUTATE P2 0.20 0.06; SETTLE P5 0.04; DRIFT P1 P2 8 0.04; DRIFT P5 P0 3 0.09; SETTLE P5 0.30; MUTATE P5 0.20 0.06; DRIFT P5 P4 12 0.09; PULSE P1 FREE 14 0.02; LIMIT P1 36; BLEACH P3 0.04 0.24; PULSE P5 FREE 7 0.12; SPLICE P4 P1 P4 6 0.40 0.10; DRIFT P5 P4 5 0.00; GRAZE P2 0.22 0.10; MUTATE P2 0.03 0.02; LIMIT P3 18; DRIFT P1 P0 3 0.09; BLEACH P0 0.16 0.00; SETTLE P2 0.04; PULSE P1 BRANCH 14 0.02; LIMIT P4 36; MUTATE P0 0.20 0.02; BLEACH P4 0.16 0.24; SPLICE P1 P2 P0 6 0.40 0.05; GRAZE P0 0.12 0.04; BLEACH P2 0.09 0.13; MUTATE P4 0.13 0.17; MUTATE P3 0.03 0.11; DRIFT P4 P1 5 0.09; PULSE P1 PLATE 4 0.06,34,slack,lagoon,quarter,14.669837,31.214229,11.194176,57.591595,7,2,3,2,6,4,4,3,medium,mid,pulse
rsp_79d491b4e311d0,P5,SEED P3 FREE 11; SEED P4 BRANCH 7; SEED P1 BRANCH 11; SEED P0 FREE 7; GRAZE P1 0.00 0.04; DRIFT P0 P4 12 0.09; SETTLE P4 0.04; PULSE P1 FREE 14 0.02; GRAZE P0 0.00 0.04; MUTATE P1 0.07 0.17; SETTLE P3 0.18; GRAZE P5 0.12 0.10; DRIFT P1 P0 16 0.14; DRIFT P3 P4 3 0.09; PULSE P3 FREE 10 0.20; SPLICE P3 P1 P5 6 0.25 0.05; SPLICE P1 P3 P2 14 0.25 0.10; SPLICE P2 P1 P5 10 0.60 0.10; BLEACH P2 0.04 0.00; LIMIT P0 26; LIMIT P4 52; MUTATE P1 0.07 0.06; MUTATE P5 0.20 0.17; DRIFT P1 P2 5 0.04; LIMIT P0 36; SETTLE P5 0.10; GRAZE P3 0.22 0.00; DRIFT P5 P5 8 0.00; DRIFT P4 P0 8 0.14; DRIFT P2 P4 8 0.04; SPLICE P0 P5 P3 20 0.60 0.00; SPLICE P4 P5 P4 10 0.60 0.00; BLEACH P1 0.04 0.13; DRIFT P5 P5 12 0.14; MUTATE P0 0.13 0.11,35,flood,lagoon,quarter,22.131777,9.842009,3.637681,86.52031,8,5,3,4,4,2,2,3,medium,mid,splice
rsp_03c9dab294d565,P0,SEED P1 FREE 11; SEED P4 BRANCH 7; SEED P0 FREE 22; SETTLE P0 0.04; SETTLE P4 0.10; BLEACH P0 0.04 0.13; SPLICE P1 P3 P5 6 0.75 0.05; MUTATE P5 0.20 0.11; SETTLE P5 0.04; GRAZE P4 0.00 0.18; DRIFT P0 P3 5 0.09; DRIFT P3 P3 3 0.09; SETTLE P4 0.18; DRIFT P4 P3 16 0.00; GRAZE P0 0.12 0.18; GRAZE P0 0.05 0.00; SETTLE P1 0.04; PULSE P4 FREE 14 0.02; BLEACH P1 0.04 0.24; DRIFT P5 P3 3 0.00; BLEACH P5 0.00 0.00; GRAZE P2 0.05 0.18; MUTATE P2 0.03 0.11; DRIFT P1 P0 3 0.04; DRIFT P4 P4 5 0.00; SPLICE P4 P0 P5 14 0.40 0.05; LIMIT P5 18; DRIFT P0 P2 3 0.04; SPLICE P5 P5 P2 20 0.60 0.00; DRIFT P5 P2 5 0.09; BLEACH P3 0.09 0.13; GRAZE P3 0.12 0.10; SPLICE P3 P3 P2 14 0.60 0.00; MUTATE P2 0.20 0.02,34,slack,crest,full_moon,18.561613,3.434699,2.736692,93.828609,8,4,5,5,3,1,4,1,medium,mid,bleach
rsp_854d2f9b7a3fa2,P3,SEED P1 FREE 30; SEED P2 FREE 15; SEED P3 BRANCH 30; SEED P4 BRANCH 11; DRIFT P3 P5 3 0.14; DRIFT P3 P2 5 0.00; SPLICE P5 P2 P4 14 0.75 0.00; SPLICE P2 P0 P4 10 0.25 0.05; DRIFT P4 P2 8 0.00; MUTATE P4 0.13 0.02; PULSE P4 FREE 10 0.20; GRAZE P0 0.22 0.18; SPLICE P0 P4 P1 10 0.25 0.00; BLEACH P0 0.09 0.00; SPLICE P2 P4 P5 20 0.25 0.10; SPLICE P3 P1 P5 6 0.75 0.05; SPLICE P3 P3 P0 6 0.60 0.05; MUTATE P4 0.07 0.11; MUTATE P0 0.13 0.02; MUTATE P5 0.03 0.06; DRIFT P5 P2 12 0.14; SETTLE P2 0.18; PULSE P0 BRANCH 10 0.12; DRIFT P5 P2 3 0.14; DRIFT P3 P5 5 0.00; MUTATE P1 0.07 0.17; PULSE P2 FREE 10 0.06; MUTATE P3 0.20 0.11; SPLICE P4 P3 P1 10 0.75 0.05; MUTATE P5 0.20 0.06; GRAZE P2 0.00 0.00,31,ebb,lagoon,new_moon,11.698948,50.624178,15.988568,33.387254,6,7,1,2,7,3,1,0,medium,low,pulse
rsp_60672c83bdb73d,P1,SEED P0 BRANCH 11; SEED P5 PLATE 30; SEED P2 PLATE 15; SEED P1 BRANCH 15; DRIFT P0 P5 8 0.04; BLEACH P5 0.16 0.24; PULSE P0 SILT 10 0.02; MUTATE P0 0.03 0.06; SPLICE P2 P4 P2 20 0.25 0.05; SPLICE P0 P5 P0 10 0.40 0.10; PULSE P0 FREE 14 0.20; SETTLE P4 0.04; DRIFT P5 P2 12 0.00; PULSE P4 BRANCH 10 0.12; DRIFT P5 P5 3 0.04; SETTLE P4 0.04; SETTLE P1 0.10; SETTLE P2 0.18; SPLICE P0 P1 P3 14 0.60 0.10; PULSE P1 BRANCH 10 0.20; LIMIT P4 52; SPLICE P3 P5 P1 20 0.60 0.10; DRIFT P5 P1 5 0.14; SPLICE P0 P4 P3 10 0.60 0.00; GRAZE P3 0.12 0.00; GRAZE P2 0.00 0.04; DRIFT P3 P2 12 0.00; GRAZE P1 0.12 0.10; SPLICE P2 P0 P2 20 0.25 0.00; MUTATE P2 0.20 0.06; SPLICE P2 P4 P2 20 0.75 0.00; PULSE P4 BRANCH 4 0.02; PULSE P1 FREE 14 0.06; GRAZE P4 0.22 0.00; SPLICE P2 P1 P0 14 0.75 0.10; SPLICE P4 P1 P3 6 0.60 0.00; MUTATE P3 0.07 0.06; SPLICE P1 P3 P1 6 0.25 0.05; SETTLE P0 0.30,39,ebb,lagoon,new_moon,14.452756,18.073895,12.338522,69.587584,5,10,5,4,3,6,1,1,long,mid,pulse
rsp_f58d274c824e17,P2,SEED P0 PLATE 30; SEED P5 PLATE 7; GRAZE P1 0.00 0.04; BLEACH P5 0.16 0.24; GRAZE P1 0.05 0.00; MUTATE P5 0.20 0.06; DRIFT P0 P4 16 0.04; MUTATE P2 0.13 0.17; SETTLE P5 0.30; SETTLE P0 0.04; GRAZE P2 0.05 0.18; DRIFT P0 P1 12 0.14; SETTLE P0 0.30; DRIFT P1 P4 5 0.09; PULSE P5 SILT 7 0.12; DRIFT P0 P0 5 0.14; BLEACH P3 0.04 0.13; SPLICE P4 P1 P5 14 0.60 0.05; SPLICE P4 P5 P2 6 0.60 0.00; SPLICE P5 P0 P2 10 0.60 0.05; SPLICE P5 P3 P2 14 0.40 0.00; BLEACH P2 0.04 0.13; DRIFT P2 P2 5 0.04; MUTATE P2 0.13 0.11; MUTATE P0 0.07 0.11; MUTATE P1 0.07 0.11; GRAZE P3 0.05 0.04; BLEACH P2 0.09 0.06; SPLICE P3 P1 P5 10 0.60 0.00; DRIFT P0 P5 8 0.04; DRIFT P1 P1 3 0.09; SPLICE P2 P3 P2 14 0.25 0.00; MUTATE P2 0.03 0.06; DRIFT P3 P1 16 0.14; GRAZE P3 0.00 0.04; DRIFT P2 P4 8 0.14; SPLICE P1 P4 P1 6 0.25 0.05,37,slack,lagoon,new_moon,0.0,0.0,0.0,0.0,9,7,3,5,6,1,4,0,long,empty,bleach
rsp_f5970a35337a3d,P1,SEED P4 BRANCH 7; SEED P2 FREE 22; SEED P1 PLATE 30; SETTLE P4 0.30; DRIFT P1 P3 5 0.00; SPLICE P2 P0 P5 6 0.25 0.05; SPLICE P2 P3 P1 14 0.60 0.10; LIMIT P5 26; BLEACH P2 0.16 0.24; BLEACH P5 0.16 0.06; MUTATE P5 0.03 0.06; BLEACH P5 0.09 0.06; BLEACH P1 0.16 0.06; GRAZE P0 0.05 0.04; DRIFT P3 P2 3 0.00; MUTATE P1 0.03 0.17; SPLICE P1 P2 P0 14 0.25 0.05; PULSE P2 PLATE 10 0.20; PULSE P3 SILT 10 0.02; BLEACH P5 0.09 0.00; SETTLE P4 0.10; SPLICE P2 P0 P5 14 0.40 0.00; DRIFT P1 P2 5 0.09; PULSE P1 SILT 10 0.20; MUTATE P3 0.13 0.17; DRIFT P5 P3 5 0.00; GRAZE P5 0.22 0.10; GRAZE P0 0.00 0.18; MUTATE P4 0.13 0.11; PULSE P0 PLATE 7 0.20; MUTATE P0 0.20 0.11; DRIFT P3 P2 12 0.04; SETTLE P2 0.30; SPLICE P1 P4 P5 6 0.40 0.05; DRIFT P0 P2 16 0.04,35,slack,fore_reef,full_moon,9.314267,2.186654,12.698294,85.115052,6,5,3,3,5,4,5,1,medium,low,pulse
rsp_9529161500a2c4,P1,SEED P1 PLATE 22; SEED P3 PLATE 11; SEED P5 PLATE 7; SEED P4 PLATE 15; DRIFT P1 P2 16 0.14; DRIFT P5 P1 16 0.09; DRIFT P3 P0 12 0.04; SPLICE P2 P3 P1 20 0.25 0.05; SETTLE P3 0.18; MUTATE P2 0.07 0.11; DRIFT P4 P1 3 0.09; DRIFT P0 P4 3 0.09; SPLICE P1 P4 P2 10 0.75 0.00; DRIFT P2 P4 12 0.04; SETTLE P1 0.18; SPLICE P1 P5 P4 6 0.75 0.10; BLEACH P1 0.09 0.24; DRIFT P1 P4 8 0.04; SPLICE P5 P3 P5 14 0.60 0.00; PULSE P1 FREE 4 0.12; DRIFT P3 P1 5 0.04; GRAZE P2 0.12 0.10; GRAZE P2 0.05 0.18; DRIFT P1 P4 8 0.14; BLEACH P4 0.09 0.13; DRIFT P1 P1 12 0.14; SPLICE P5 P3 P0 10 0.25 0.00; BLEACH P1 0.00 0.13; SPLICE P4 P1 P0 10 0.75 0.00; DRIFT P4 P4 12 0.04; BLEACH P3 0.04 0.13; DRIFT P4 P0 12 0.09,32,flood,fore_reef,quarter,8.391999,2.273268,54.154247,43.572485,12,6,2,2,1,1,4,0,medium,low,bleach
rsp_ad80e25f1cac37,P5,SEED P0 BRANCH 11; SEED P4 FREE 15; DRIFT P0 P2 5 0.04; GRAZE P3 0.05 0.04; MUTATE P1 0.03 0.11; SETTLE P0 0.04; PULSE P3 FREE 4 0.06; SETTLE P0 0.18; DRIFT P4 P2 12 0.00; GRAZE P2 0.00 0.04; SETTLE P4 0.04; DRIFT P2 P0 8 0.00; MUTATE P3 0.07 0.02; SETTLE P3 0.10; SETTLE P0 0.18; DRIFT P3 P4 16 0.09; BLEACH P5 0.04 0.06; PULSE P5 PLATE 14 0.06; SETTLE P5 0.18; DRIFT P4 P1 8 0.00; PULSE P2 BRANCH 7 0.12; PULSE P0 SILT 7 0.20; DRIFT P5 P4 16 0.00; SETTLE P4 0.10; SPLICE P2 P4 P1 14 0.60 0.10; DRIFT P1 P4 8 0.04; SETTLE P1 0.04; DRIFT P1 P4 12 0.14; LIMIT P2 18; MUTATE P4 0.20 0.17; DRIFT P0 P4 3 0.00; BLEACH P4 0.09 0.06; SPLICE P4 P4 P2 10 0.75 0.10; SETTLE P2 0.18; LIMIT P4 26; DRIFT P0 P5 3 0.04; DRIFT P0 P0 8 0.09; MUTATE P0 0.20 0.02; MUTATE P3 0.20 0.11; SETTLE P4 0.30,40,flood,crest,new_moon,0.506035,15.926646,5.140289,78.933064,11,2,10,2,5,4,2,2,long,empty,pulse
rsp_05f9515946412d,P2,SEED P5 FREE 11; SEED P2 BRANCH 15; SEED P3 PLATE 15; SEED P0 FREE 22; SETTLE P2 0.30; DRIFT P5 P4 8 0.09; DRIFT P2 P3 16 0.09; GRAZE P0 0.12 0.00; SETTLE P0 0.30; DRIFT P4 P2 12 0.09; PULSE P4 FREE 7 0.12; BLEACH P4 0.16 0.13; GRAZE P1 0.05 0.18; DRIFT P2 P0 12 0.09; MUTATE P3 0.07 0.17; SETTLE P4 0.30; SETTLE P5 0.30; DRIFT P0 P3 12 0.09; SPLICE P4 P1 P3 6 0.60 0.00; GRAZE P3 0.22 0.10; GRAZE P4 0.05 0.00; GRAZE P1 0.00 0.10; SPLICE P1 P2 P4 6 0.40 0.10; SPLICE P0 P1 P4 6 0.40 0.10; SETTLE P4 0.04; MUTATE P2 0.20 0.17; DRIFT P0 P0 5 0.09,27,slack,crest,full_moon,3.506434,4.354366,3.79783,91.847804,6,3,5,5,2,1,1,0,medium,low,splice
rsp_6d5d38863adc1f,P4,SEED P2 FREE 7; SEED P5 FREE 7; SETTLE P5 0.18; PULSE P2 PLATE 10 0.12; MUTATE P3 0.07 0.02; DRIFT P5 P5 5 0.14; DRIFT P2 P2 3 0.09; GRAZE P1 0.12 0.04; BLEACH P2 0.16 0.24; DRIFT P2 P0 12 0.04; SPLICE P5 P2 P0 20 0.60 0.10; BLEACH P1 0.09 0.06; SPLICE P2 P0 P4 6 0.40 0.00; DRIFT P4 P0 16 0.09; PULSE P4 SILT 10 0.12; LIMIT P4 36; MUTATE P2 0.20 0.17; PULSE P1 SILT 4 0.02; PULSE P5 FREE 4 0.12; SPLICE P5 P1 P4 10 0.40 0.00; SPLICE P1 P1 P5 20 0.60 0.05; GRAZE P5 0.22 0.10,22,flood,fore_reef,full_moon,20.115507,2.59663,4.713949,92.689421,4,4,1,2,2,4,2,1,short,mid,pulse
rsp_5e0fc4fdf4a704,P1,SEED P0 BRANCH 11; SEED P2 BRANCH 15; SEED P3 FREE 22; LIMIT P5 26; LIMIT P2 18; SETTLE P0 0.30; MUTATE P5 0.03 0.06; GRAZE P5 0.22 0.18; BLEACH P0 0.00 0.06; PULSE P2 BRANCH 7 0.06; DRIFT P2 P5 8 0.09; DRIFT P3 P4 16 0.04; PULSE P4 SILT 10 0.20; SETTLE P3 0.18; GRAZE P1 0.05 0.04; SPLICE P0 P3 P1 20 0.25 0.00; BLEACH P5 0.16 0.24; DRIFT P3 P2 5 0.04; GRAZE P5 0.05 0.04; SETTLE P1 0.18; PULSE P4 FREE 4 0.06; SETTLE P4 0.30; PULSE P0 FREE 14 0.06; DRIFT P2 P3 16 0.09; DRIFT P5 P1 5 0.14; DRIFT P0 P3 16 0.04; GRAZE P5 0.00 0.04; DRIFT P1 P5 8 0.00; SPLICE P4 P2 P1 20 0.60 0.05; GRAZE P4 0.22 0.10; SPLICE P5 P2 P1 10 0.75 0.00; PULSE P1 FREE 14 0.12; SPLICE P1 P4 P3 20 0.40 0.00; GRAZE P4 0.12 0.10; DRIFT P3 P3 5 0.14; SPLICE P2 P1 P2 10 0.40 0.10; DRIFT P1 P2 12 0.04; DRIFT P4 P0 3 0.14; SETTLE P2 0.04; SETTLE P3 0.10,40,ebb,crest,new_moon,0.0,0.0,0.0,0.0,10,5,6,6,1,5,2,2,long,empty,pulse
rsp_0c65b36719dc06,P4,SEED P5 PLATE 30; SEED P4 PLATE 15; SEED P0 BRANCH 22; SEED P3 PLATE 15; DRIFT P5 P3 5 0.14; BLEACH P3 0.04 0.24; SPLICE P3 P2 P4 6 0.25 0.05; DRIFT P3 P3 8 0.09; DRIFT P5 P3 12 0.14; DRIFT P0 P5 5 0.04; GRAZE P4 0.05 0.10; DRIFT P3 P0 16 0.14; BLEACH P0 0.00 0.13; DRIFT P3 P4 12 0.04; PULSE P1 FREE 7 0.20; SETTLE P0 0.04; SETTLE P1 0.30; DRIFT P1 P0 16 0.00; GRAZE P2 0.05 0.10; DRIFT P0 P3 3 0.14; DRIFT P5 P1 8 0.00; DRIFT P5 P0 16 0.04; DRIFT P0 P0 3 0.14; SPLICE P3 P3 P5 14 0.40 0.05; LIMIT P2 26; GRAZE P4 0.22 0.10; SPLICE P4 P1 P2 20 0.60 0.05; SPLICE P4 P3 P2 6 0.25 0.00; DRIFT P1 P4 8 0.09; SPLICE P5 P2 P1 6 0.60 0.00; GRAZE P0 0.05 0.04; DRIFT P4 P2 16 0.14; MUTATE P3 0.13 0.17,33,flood,crest,new_moon,0.0,0.0,0.0,0.0,13,5,2,4,1,1,2,1,medium,empty,splice
rsp_1a811dc3a08d60,P0,SEED P2 BRANCH 11; SEED P0 PLATE 15; SEED P3 FREE 7; SEED P1 FREE 7; DRIFT P0 P0 8 0.14; BLEACH P5 0.09 0.06; DRIFT P3 P5 12 0.14; SETTLE P0 0.10; SPLICE P5 P3 P4 6 0.40 0.10; GRAZE P4 0.12 0.10; PULSE P4 FREE 10 0.02; DRIFT P3 P5 8 0.09; SETTLE P5 0.04; BLEACH P1 0.09 0.00; DRIFT P4 P5 3 0.09; SPLICE P0 P1 P4 20 0.25 0.10; SPLICE P4 P0 P2 6 0.60 0.05; DRIFT P0 P2 12 0.09; MUTATE P3 0.03 0.06; DRIFT P5 P5 5 0.04; DRIFT P4 P4 5 0.00; DRIFT P2 P0 5 0.14; DRIFT P2 P0 3 0.09; DRIFT P2 P0 5 0.09; BLEACH P2 0.16 0.00; GRAZE P1 0.22 0.18; DRIFT P1 P2 16 0.09; DRIFT P4 P3 8 0.14; MUTATE P2 0.13 0.06; SPLICE P2 P0 P5 6 0.40 0.10; DRIFT P4 P5 16 0.00; LIMIT P4 26; SPLICE P0 P3 P5 20 0.60 0.00; SETTLE P5 0.18; DRIFT P5 P2 3 0.14; SPLICE P5 P3 P5 6 0.40 0.00; GRAZE P0 0.00 0.18; SPLICE P5 P4 P1 10 0.60 0.05; MUTATE P2 0.13 0.02; DRIFT P1 P5 16 0.04; DRIFT P5 P5 12 0.00,41,slack,fore_reef,new_moon,0.0,0.0,0.0,0.0,16,7,3,3,3,1,3,1,long,empty,bleach
rsp_a06d830aba22d9,P2,SEED P2 FREE 7; SEED P0 BRANCH 22; SEED P5 PLATE 30; SPLICE P5 P0 P5 14 0.75 0.05; SPLICE P0 P4 P0 6 0.60 0.10; SPLICE P4 P0 P1 20 0.25 0.05; BLEACH P2 0.04 0.13; GRAZE P1 0.05 0.04; DRIFT P1 P1 8 0.14; DRIFT P5 P2 12 0.09; SPLICE P1 P5 P4 10 0.25 0.00; PULSE P4 BRANCH 14 0.12; BLEACH P3 0.04 0.13; SETTLE P2 0.04; SETTLE P5 0.10; SETTLE P0 0.04; SPLICE P4 P1 P3 20 0.25 0.00; DRIFT P3 P0 16 0.14; SPLICE P2 P1 P3 20 0.75 0.05; SPLICE P1 P0 P1 10 0.40 0.00; DRIFT P1 P3 8 0.14; PULSE P1 PLATE 14 0.06; GRAZE P5 0.12 0.18; SPLICE P3 P3 P1 14 0.60 0.00; DRIFT P1 P5 5 0.09; BLEACH P5 0.16 0.06; PULSE P1 SILT 4 0.02; DRIFT P5 P3 8 0.04; SPLICE P0 P4 P5 14 0.40 0.00; SETTLE P1 0.10; SPLICE P1 P0 P3 20 0.40 0.10; GRAZE P2 0.22 0.04; DRIFT P5 P5 3 0.14; GRAZE P1 0.00 0.18; DRIFT P0 P4 12 0.04; SPLICE P4 P4 P0 20 0.75 0.00,36,flood,crest,quarter,1.056,0.0,0.0,0.0,8,11,4,4,0,3,3,0,long,low,pulse
